"age","prior_job_count","department","proportion_401K","starting_salary","separated_ny","days_to_separate","job_level"
48.01,11,"customer_service",0.01,95618,0,38.72,"D"
43.93,7,"customer_service",0.72,88305,0,34.69,"E"
45.66,10,"it_support",0.92,91643,0,8.69,"B"
43.36,7,"customer_service",0.98,87038,0,65.57,"B"
48.65,5,"customer_service",0.39,97391,1,9.81,"E"
39.98,16,"customer_service",0.01,79963,0,12.81,"D"
45.88,15,"customer_service",0.91,91967,0,2.08,"E"
50.63,11,"human_resources",0.99,101246,0,1,"C"
40.6,5,"human_resources",0.74,81583,1,1,"A"
46.99,6,"customer_service",0.77,94255,1,8.42,"C"
49.82,10,"it_support",0.79,99430,0,9.39,"E"
46.9,13,"customer_service",0.28,94040,0,112.08,"E"
47.05,9,"human_resources",0.47,94287,1,1,"C"
50.33,12,"human_resources",1,101712,1,1,"C"
44.04,11,"human_resources",0.44,88452,0,1,"C"
46.76,13,"human_resources",0.56,93125,0,1,"D"
40.53,5,"customer_service",0.48,80475,0,4.78,"E"
42.29,9,"customer_service",0.11,84551,0,1.85,"A"
44.28,7,"it_support",0.24,88094,0,7.11,"A"
46.49,12,"human_resources",0.92,93055,1,1,"E"
45.52,10,"customer_service",0.47,91549,0,21.51,"E"
50.03,7,"human_resources",0.65,100558,1,1,"E"
45.23,8,"human_resources",0.7,90514,1,1,"B"
49.8,13,"human_resources",0.15,99502,0,1,"D"
46.24,13,"human_resources",0.24,91887,1,1,"D"
50.26,11,"human_resources",0.74,100928,1,1,"C"
46.82,10,"human_resources",1,93272,1,1,"A"
42.79,10,"human_resources",0.87,85487,0,1,"E"
50.35,11,"customer_service",0.92,100615,0,27.3,"A"
41.59,7,"customer_service",0.01,82927,0,45.63,"B"
39.07,5,"human_resources",0.16,78529,1,1,"C"
39.59,7,"human_resources",0.99,79153,1,1,"B"
43.2,8,"customer_service",0.19,86061,0,39.62,"D"
48.75,9,"customer_service",0.41,97427,0,28,"D"
46.18,4,"human_resources",0.98,92300,0,1,"E"
49.95,8,"human_resources",0.83,100810,1,1,"B"
42.76,8,"human_resources",0.13,85348,1,1,"C"
46.18,7,"it_support",1,92403,0,1.63,"C"
47.94,6,"customer_service",0.36,96085,1,12.22,"B"
44.4,15,"human_resources",0.26,88559,0,1,"A"
49.54,6,"it_support",0.77,99541,0,4.32,"C"
43.28,6,"customer_service",0.26,86630,0,21.76,"D"
39.83,4,"customer_service",0.2,79437,1,0.56,"B"
45.6,7,"human_resources",0.78,91154,1,1,"E"
50.13,6,"customer_service",0.1,100411,0,140.07,"A"
47.72,9,"human_resources",0.97,95174,1,1,"B"
42.85,9,"customer_service",0.94,85055,0,8.32,"C"
44.68,9,"human_resources",0.01,89086,0,1,"A"
44.33,5,"human_resources",0.9,88811,1,1,"C"
44.25,11,"human_resources",1,88671,1,1,"E"
48.75,6,"customer_service",0.26,97289,0,21.38,"D"
48.21,14,"customer_service",0.69,96647,0,54.8,"E"
44.14,8,"it_support",0.94,88084,0,3.21,"E"
46.09,7,"human_resources",0.15,92118,1,1,"A"
48.06,10,"human_resources",0.7,96170,1,1,"B"
48.76,6,"customer_service",0.87,97813,0,23.87,"E"
48.4,11,"human_resources",0.05,96999,1,1,"E"
47.36,11,"customer_service",0.97,94942,0,9.72,"E"
39.94,6,"human_resources",0.92,79890,0,1,"A"
43.78,6,"human_resources",0.89,87047,0,1,"C"
44.07,5,"human_resources",0.05,88445,1,1,"C"
44.31,13,"human_resources",0.82,88977,1,1,"E"
44.92,11,"it_support",0.99,89970,0,3.94,"A"
42.78,13,"human_resources",0.98,85217,0,1,"C"
49.4,11,"human_resources",0.96,98337,1,1,"B"
38.69,9,"human_resources",0.57,77101,0,1,"E"
39.54,6,"it_support",0.47,79136,0,5.74,"B"
44.56,7,"it_support",0.42,89618,0,9.76,"B"
51.57,10,"human_resources",0.95,103167,0,1,"B"
36.8,12,"customer_service",0.26,73616,0,8.75,"C"
40.59,9,"customer_service",0.3,82269,0,89.54,"B"
45.99,6,"human_resources",0.38,92802,0,1,"D"
40.21,13,"human_resources",0,80222,1,1,"B"
48.25,10,"human_resources",0.99,96062,1,1,"B"
34.36,4,"it_support",0.88,68745,0,9.05,"B"
45.26,11,"human_resources",1,90268,1,1,"C"
43.4,6,"human_resources",1,86930,1,1,"D"
42.85,6,"it_support",0.02,85417,0,6.28,"B"
43.06,11,"human_resources",0.65,86101,1,1,"A"
43.2,11,"human_resources",0.13,86236,0,1,"D"
46.77,11,"customer_service",0.88,93829,0,89.92,"A"
45.81,6,"customer_service",0.8,91934,1,45.33,"D"
45.71,8,"it_support",0.19,91872,0,9.83,"D"
44.68,7,"customer_service",1,89391,0,49.08,"E"
43.89,7,"it_support",0.95,87734,0,9.55,"A"
46.14,11,"human_resources",0.83,92021,1,1,"C"
45.64,9,"customer_service",0.74,91567,0,123.33,"A"
43.51,13,"it_support",0.65,87519,0,5.66,"D"
48.15,14,"it_support",0.51,96437,0,2.26,"B"
48.84,11,"human_resources",0.98,96980,0,1,"D"
42.27,6,"human_resources",0.2,84414,0,1,"D"
46.71,11,"human_resources",0.18,93957,1,1,"D"
44.69,14,"human_resources",0.79,89533,0,1,"B"
44.42,12,"it_support",0.96,88805,0,7.6,"A"
43.35,6,"customer_service",0.01,86365,0,62.99,"A"
42.61,9,"customer_service",0.01,85157,0,64.07,"C"
46.04,10,"human_resources",0.59,92162,0,1,"B"
47.25,12,"customer_service",0.44,94177,0,143.48,"B"
50.27,8,"customer_service",1,100609,0,56.85,"D"
46.66,6,"human_resources",0.95,93064,0,1,"B"
38.01,12,"human_resources",0.98,75741,1,1,"A"
45.57,8,"customer_service",0.93,91150,0,6.68,"B"
48,11,"customer_service",0.17,95745,0,90.71,"C"
44.72,10,"customer_service",0.44,89196,0,5.15,"E"
44.16,10,"customer_service",0.66,88134,0,21.16,"E"
48.27,12,"human_resources",0.76,96939,1,1,"D"
48.13,10,"human_resources",0.96,95780,0,1,"C"
39.06,15,"human_resources",0.1,78033,1,1,"D"
40.6,5,"it_support",0,80858,0,7.55,"B"
43.62,10,"human_resources",1,87456,1,1,"B"
44.4,6,"human_resources",0.69,88489,0,1,"E"
41.75,6,"customer_service",0.99,83578,0,110.17,"C"
46.36,12,"customer_service",0.27,92882,0,137.32,"A"
48.06,10,"it_support",0.01,95963,0,4.93,"E"
45.3,11,"human_resources",0.92,90466,0,1,"C"
47.11,9,"it_support",0.49,93773,1,2.93,"E"
41.97,5,"human_resources",0.3,84028,0,1,"E"
45.31,13,"human_resources",0.79,90649,0,1,"A"
38.33,5,"it_support",0.95,76594,0,13.67,"E"
46.54,8,"human_resources",0.71,93321,1,1,"E"
48.03,11,"customer_service",0.44,95952,0,26.23,"E"
45.48,5,"it_support",0.77,90197,0,6.93,"D"
35.78,9,"it_support",0.41,71834,0,2.36,"C"
44.16,6,"customer_service",0.6,88424,0,10.72,"A"
46.34,8,"human_resources",0.41,93075,0,1,"A"
41.19,4,"human_resources",0.86,82317,1,1,"A"
38.46,11,"it_support",0.44,76912,1,1.89,"C"
43.47,11,"customer_service",0.42,86829,0,33.28,"C"
39.4,8,"it_support",0.61,79187,0,6,"B"
46.63,8,"it_support",0.98,92938,0,9.49,"A"
46.62,12,"human_resources",1,93570,1,1,"E"
51.12,11,"it_support",0.17,102328,0,6.48,"B"
43.28,8,"human_resources",1,86686,1,1,"B"
41.8,7,"customer_service",0.67,83792,0,19.54,"B"
47.86,9,"customer_service",0.74,95305,0,37.55,"C"
50.12,11,"customer_service",0.68,100292,0,74.8,"B"
50.69,8,"human_resources",0.56,101149,1,1,"E"
39.59,12,"customer_service",0.92,79181,1,1.56,"E"
47.4,8,"human_resources",0.85,94070,1,1,"E"
51.44,10,"customer_service",0.04,103184,0,53.27,"C"
38.14,9,"human_resources",1,76423,0,1,"B"
33.77,8,"customer_service",0.51,67353,0,41.13,"A"
52.65,12,"human_resources",0.91,105543,0,1,"B"
54.21,9,"it_support",0.26,108591,1,4.34,"D"
37.7,8,"human_resources",1,75398,0,1,"C"
42.91,7,"customer_service",0.44,85733,0,21.8,"E"
44.55,11,"it_support",0.47,89744,0,9.68,"E"
46.77,6,"customer_service",0.9,93341,0,92.18,"B"
53.04,9,"customer_service",0.37,105739,0,90.46,"D"
37.24,13,"human_resources",0.39,74360,0,1,"B"
47.71,9,"human_resources",1,95680,0,1,"C"
48.82,13,"human_resources",0.98,97276,1,1,"A"
39.7,13,"human_resources",0.35,79458,1,1,"A"
41.25,5,"human_resources",0.88,82385,0,1,"C"
46.52,11,"customer_service",0.91,93091,0,43.23,"B"
41.43,8,"customer_service",0.78,83011,0,59,"C"
45.06,6,"human_resources",0.75,89523,1,1,"C"
47.11,10,"human_resources",0.95,94476,0,1,"B"
49.85,6,"customer_service",0.95,99464,0,2.82,"B"
49.16,8,"human_resources",1,98271,0,1,"E"
53.95,17,"human_resources",0.06,108075,0,1,"B"
51.52,12,"customer_service",0.07,103133,0,38.56,"A"
40.08,6,"human_resources",0.93,80016,0,1,"E"
46,14,"human_resources",0.68,91951,1,1,"B"
41.92,9,"it_support",0.82,83515,0,4.35,"D"
41.66,10,"customer_service",0.96,83373,0,13.06,"A"
38.4,11,"it_support",0.14,77133,1,3.97,"C"
44.14,6,"customer_service",0.67,87863,0,8.29,"A"
40.79,14,"customer_service",0.15,81331,0,7.57,"C"
46.4,8,"human_resources",0.18,92848,1,1,"B"
45.2,7,"human_resources",1,90482,1,1,"A"
46.93,4,"human_resources",0.32,94239,0,1,"B"
47.22,9,"human_resources",0.75,94544,1,1,"B"
50.02,10,"human_resources",0.89,99573,1,1,"D"
45.77,8,"it_support",0.82,91500,0,3.23,"B"
40.11,2,"customer_service",0.33,79982,1,8.57,"E"
40.22,10,"human_resources",0.89,80261,0,1,"B"
44.88,9,"human_resources",0.05,89243,1,1,"B"
50.31,12,"human_resources",0.18,100858,0,1,"B"
40.79,12,"human_resources",0.06,81722,1,1,"E"
40.57,5,"customer_service",0.24,80944,0,67.58,"C"
34.15,5,"human_resources",0.01,68682,0,1,"B"
45.21,9,"human_resources",0.74,90204,0,1,"C"
49.68,9,"it_support",0.09,99279,0,10.93,"B"
45.55,5,"it_support",1,90872,1,1.54,"C"
43.4,9,"human_resources",0.69,86348,1,1,"D"
52.97,10,"human_resources",0.62,105848,0,1,"D"
40.74,8,"it_support",0.8,80884,1,1.19,"D"
42.12,11,"customer_service",0.41,84203,0,16.97,"A"
42.11,9,"customer_service",0.33,84063,0,28.63,"E"
48.98,13,"human_resources",0.63,97466,0,1,"B"
38.17,8,"customer_service",0.73,76028,0,37.48,"E"
45.07,8,"customer_service",0.97,90421,0,34.85,"C"
48.58,14,"human_resources",0.9,97435,0,1,"E"
46.72,11,"it_support",0.32,93138,0,14.82,"D"
44.56,14,"human_resources",0.28,89259,1,1,"A"
47.79,5,"human_resources",0.54,95496,1,1,"E"
47.94,13,"customer_service",0.99,96155,0,8.6,"D"
46.9,9,"it_support",0.23,93423,0,5.26,"E"
35.02,4,"human_resources",0.7,69711,1,1,"B"
45.93,14,"human_resources",1,92012,1,1,"B"
43.86,8,"human_resources",0.82,87954,0,1,"D"
43.11,7,"human_resources",0.52,86138,1,1,"E"
43.85,8,"it_support",0,87852,0,7.02,"A"
43.76,10,"customer_service",0.25,86875,0,5.5,"B"
42.44,9,"human_resources",0.98,84711,1,1,"D"
42.38,9,"customer_service",0.49,85080,0,12.2,"E"
40.01,5,"human_resources",0.46,79821,0,1,"C"
44.6,9,"customer_service",0.32,88547,0,51.59,"A"
53.56,10,"customer_service",0.49,107580,1,19.69,"A"
47.5,3,"customer_service",0.02,94946,0,75.04,"E"
37.18,9,"human_resources",0.85,74948,0,1,"E"
42.91,5,"customer_service",0.99,85892,0,5.44,"B"
41.65,13,"human_resources",0.06,83384,0,1,"D"
39.82,8,"customer_service",0.97,79519,0,52.77,"B"
40.91,8,"it_support",0.91,82059,1,3.21,"A"
51.77,4,"human_resources",0.15,103778,1,1,"D"
45.27,13,"it_support",0.12,90567,0,7.82,"D"
50.12,13,"human_resources",0,100515,0,1,"C"
47.29,7,"human_resources",0.1,94833,1,1,"B"
42.46,9,"human_resources",0.52,85403,0,1,"A"
41.15,6,"human_resources",1,82055,0,1,"E"
40.61,5,"human_resources",0.58,81220,0,1,"B"
44.04,11,"human_resources",0.65,87925,0,1,"B"
45.18,8,"human_resources",0.99,89898,0,1,"A"
38.92,8,"human_resources",0.04,77939,1,1,"A"
50.3,6,"human_resources",0.64,100800,1,1,"E"
44.73,14,"customer_service",0.93,89510,0,129.12,"E"
46.18,12,"it_support",1,92969,1,6.94,"B"
45,10,"customer_service",0,90036,0,26.36,"D"
49.28,11,"it_support",0,98310,1,4.9,"D"
41.5,5,"human_resources",0.12,83230,1,1,"B"
41.43,9,"customer_service",0.14,83116,0,25.89,"C"
42.17,10,"it_support",0.12,84006,1,2.2,"C"
41.4,4,"human_resources",0.02,82756,1,1,"B"
50.98,7,"human_resources",0.91,101915,1,1,"E"
37.57,11,"human_resources",0.98,74864,0,1,"E"
44.1,14,"customer_service",0.09,87998,0,57.28,"E"
50.53,14,"customer_service",0.62,101181,1,4.81,"A"
50.07,10,"human_resources",1,100154,1,1,"B"
50.64,7,"human_resources",0.95,101175,0,1,"C"
51.86,9,"human_resources",0.49,103711,0,1,"D"
45.17,10,"human_resources",0.61,89260,0,1,"D"
50.1,7,"human_resources",1,100014,0,1,"A"
54.74,11,"human_resources",0.04,109640,1,1,"A"
46.1,9,"human_resources",0.96,92657,0,1,"E"
47.01,13,"human_resources",0.27,93765,0,1,"E"
45.34,7,"human_resources",0.96,90579,0,1,"C"
50.51,7,"human_resources",0.81,101116,1,1,"A"
38.68,8,"it_support",0.98,77358,0,4.01,"B"
43.24,11,"it_support",0.47,86462,1,2.42,"B"
42.34,10,"human_resources",0,84497,1,1,"E"
49.06,7,"customer_service",0.26,98156,1,4.77,"A"
46.61,16,"it_support",0.17,93092,1,1.97,"D"
52.03,12,"customer_service",0.88,103929,0,147.92,"B"
43.95,7,"human_resources",0.37,88011,1,1,"B"
44.88,7,"human_resources",0.64,89426,1,1,"A"
41.55,10,"human_resources",0.31,82995,1,1,"C"
48.85,16,"it_support",0.63,97296,1,2.8,"D"
47.44,8,"customer_service",0.94,94960,0,78.62,"C"
49.01,10,"human_resources",0.42,97305,0,1,"E"
50.29,13,"human_resources",0.12,100873,1,1,"D"
47.06,9,"customer_service",0.95,94615,0,161.33,"E"
45.56,8,"human_resources",0.82,91067,0,1,"B"
46.49,15,"human_resources",1,92883,0,1,"C"
44.61,9,"it_support",0,88889,0,9.14,"B"
38.52,9,"human_resources",0.97,77172,1,1,"E"
43.49,9,"customer_service",0.08,86809,0,8.19,"E"
42.6,4,"it_support",0.22,85188,0,9.27,"D"
45.16,4,"it_support",0.89,89937,0,2.61,"C"
46.65,13,"human_resources",0.84,93442,0,1,"C"
47.7,13,"customer_service",0.2,95656,0,104.49,"C"
49.39,8,"it_support",0.63,99019,0,7.42,"A"
47.27,8,"customer_service",0.2,94528,0,73.57,"B"
43.08,8,"human_resources",0.97,85847,0,1,"D"
39.33,8,"human_resources",0.75,78844,0,1,"E"
41.15,12,"human_resources",0.3,82029,1,1,"B"
46.68,5,"it_support",1,93507,1,0.71,"C"
48.29,12,"customer_service",0.04,96466,0,188.71,"D"
39.45,11,"customer_service",0.51,78518,1,0.38,"A"
49.23,12,"customer_service",0.1,98793,0,123.66,"E"
49.88,11,"customer_service",0.14,99329,0,37.93,"D"
48,8,"human_resources",0.96,96369,0,1,"E"
45.5,9,"human_resources",0,91224,0,1,"B"
50.87,11,"human_resources",0.81,101745,0,1,"D"
42.75,11,"human_resources",0.88,85909,0,1,"E"
46.39,10,"customer_service",0.35,92726,0,6.29,"B"
47.3,13,"human_resources",1,94671,1,1,"B"
53.15,8,"customer_service",0.74,106482,0,86.95,"E"
39.37,10,"customer_service",0.37,79207,0,111.33,"C"
47.28,13,"human_resources",0.5,94056,0,1,"E"
40.34,7,"customer_service",0.19,80722,1,0.5,"C"
40.92,10,"human_resources",0.13,82045,1,1,"C"
42.73,6,"it_support",0.47,85420,0,8.49,"C"
49.74,13,"human_resources",0.84,99903,1,1,"D"
42.33,5,"human_resources",0.04,84798,0,1,"E"
35.86,11,"customer_service",0.68,71357,0,116.43,"C"
42.63,7,"human_resources",0.6,85405,1,1,"C"
51.9,9,"human_resources",0.97,104351,1,1,"E"
39.07,7,"it_support",0.4,78529,0,2.85,"B"
42.49,7,"human_resources",0.27,84638,0,1,"B"
43.42,5,"customer_service",0.99,86934,0,13.56,"A"
47.01,6,"customer_service",0.98,93512,1,2.47,"E"
42.38,4,"human_resources",0.31,84391,1,1,"D"
47.42,9,"human_resources",0.01,95324,0,1,"A"
40.38,11,"customer_service",0.11,80136,0,144.53,"A"
44.74,2,"it_support",0.59,89572,1,5.59,"A"
41.91,5,"customer_service",0.49,83832,0,37.77,"C"
45.13,9,"human_resources",0.92,90147,0,1,"B"
53.71,18,"human_resources",0.01,106865,0,1,"D"
35.8,6,"human_resources",0.79,71523,0,1,"E"
45.08,8,"human_resources",0.91,90144,1,1,"C"
48.25,8,"human_resources",0.19,96189,1,1,"C"
51.08,6,"customer_service",0.64,101728,0,66.86,"B"
40.4,7,"it_support",0,81412,0,0.88,"B"
45.73,15,"customer_service",0.76,91864,0,251.6,"E"
49.07,15,"customer_service",0.29,98169,0,43.64,"B"
48.25,11,"customer_service",0.53,96370,0,44.71,"C"
49.33,14,"human_resources",0.79,98561,0,1,"A"
49.37,8,"human_resources",1,98292,1,1,"A"
43.19,13,"it_support",0.76,86429,1,6.51,"E"
48.42,8,"human_resources",0.54,96729,0,1,"B"
50.45,5,"customer_service",0.81,101062,0,2.78,"D"
42.44,18,"it_support",0.06,84763,1,0.83,"A"
39.42,10,"human_resources",1,78468,0,1,"D"
40.7,5,"human_resources",0.8,81249,1,1,"C"
39.09,11,"customer_service",0.93,78504,0,33.71,"C"
50.55,17,"customer_service",0.19,101363,0,41.88,"E"
40.16,9,"it_support",0.15,80654,1,6.49,"A"
48.22,5,"customer_service",0.29,96958,1,6.8,"A"
41.81,7,"customer_service",0.94,83622,1,6.1,"B"
44.38,9,"human_resources",0.68,88920,0,1,"B"
39.01,9,"human_resources",0.99,77994,1,1,"C"
43.96,10,"customer_service",1,87554,0,27.88,"D"
46.48,10,"customer_service",0.69,93341,0,23.59,"D"
46.34,13,"customer_service",0.81,93118,0,27.24,"D"
39.23,6,"it_support",0.79,78340,0,12.04,"D"
45.44,14,"it_support",0.68,91027,1,3.41,"D"
55.51,8,"it_support",0.73,110793,0,5.29,"B"
46.58,12,"it_support",0.77,92223,0,2.57,"E"
42.51,5,"customer_service",0.12,85013,0,27.16,"A"
40.49,13,"it_support",0.02,80902,0,11.77,"B"
40.15,7,"human_resources",0.93,79899,1,1,"C"
48.54,8,"it_support",0.26,97644,0,7.02,"E"
46.67,6,"human_resources",0.84,93354,0,1,"A"
44.59,8,"human_resources",0.73,89061,1,1,"B"
38.61,13,"it_support",0.61,76957,1,3.32,"E"
38.87,16,"it_support",1,78133,0,8.51,"D"
48.22,10,"human_resources",0.2,96985,0,1,"A"
33.71,4,"customer_service",1,67300,0,142.31,"C"
46.61,6,"human_resources",0.16,93490,1,1,"D"
44.25,8,"customer_service",0.22,88164,1,4.67,"B"
49.49,14,"it_support",0.46,98756,1,0.31,"E"
44.2,12,"human_resources",0.53,88475,0,1,"E"
48.66,12,"human_resources",0.8,97401,1,1,"D"
38.62,8,"customer_service",0.57,77523,0,21.34,"E"
40.8,8,"human_resources",0.96,81674,0,1,"A"
48.23,9,"human_resources",0.01,96535,1,1,"A"
41.21,15,"human_resources",0.81,82448,0,1,"D"
49.42,6,"customer_service",0.64,99183,0,60.15,"E"
46.15,15,"customer_service",0.01,92173,0,48.6,"D"
47.78,11,"it_support",0.45,95175,0,2.58,"D"
45.2,9,"human_resources",0.04,89996,0,1,"E"
48.5,7,"it_support",0.98,96950,1,3.14,"C"
49.93,9,"it_support",0.19,100227,1,4.27,"B"
53.69,11,"human_resources",0.05,107387,0,1,"D"
42.82,9,"customer_service",0.3,85572,0,23.74,"A"
43.75,13,"human_resources",0.42,87873,0,1,"E"
48.86,12,"human_resources",0.37,97124,1,1,"E"
40.78,9,"customer_service",1,81819,0,12.14,"C"
54.05,8,"human_resources",0.09,108272,1,1,"D"
43.54,8,"human_resources",1,87023,0,1,"C"
49.59,6,"human_resources",0.95,99359,0,1,"B"
46.45,8,"human_resources",0.94,92757,1,1,"B"
32.98,5,"human_resources",0.71,66126,0,1,"D"
46.51,14,"customer_service",0.52,93084,0,3.08,"E"
37.04,7,"it_support",0.49,74199,0,8.98,"B"
40.51,15,"customer_service",0.57,81283,0,63.08,"E"
45.12,6,"human_resources",0.87,89509,1,1,"A"
48.98,5,"human_resources",0.01,97962,0,1,"D"
39.1,12,"customer_service",0.05,78304,0,17.53,"D"
53.07,16,"human_resources",0.96,106240,1,1,"E"
46.67,9,"it_support",0.44,93385,0,1.38,"E"
46.06,9,"it_support",0.78,91935,0,3.23,"A"
44.94,10,"it_support",0.95,89611,0,5.24,"E"
46.54,10,"human_resources",0.66,93447,1,1,"C"
41.53,11,"it_support",0.36,83070,0,8.89,"E"
46.09,11,"customer_service",0.98,92748,0,14.03,"B"
47.65,8,"customer_service",0.53,94875,0,5.55,"D"
48.84,14,"customer_service",0,97734,0,72.8,"C"
43.63,14,"customer_service",0.69,87337,1,0.35,"A"
48.43,8,"human_resources",0.21,97217,1,1,"A"
48.59,6,"human_resources",0.9,96822,0,1,"E"
48.27,12,"customer_service",0.08,96477,0,45.07,"B"
50.46,13,"human_resources",0.04,101026,1,1,"E"
48.35,9,"human_resources",1,96328,1,1,"D"
39.62,8,"human_resources",0.8,79292,1,1,"B"
45.45,5,"human_resources",0.18,91706,1,1,"A"
44.65,13,"customer_service",0.03,89276,0,80.88,"C"
49.34,10,"human_resources",0.72,98837,1,1,"D"
49.12,4,"human_resources",0.29,99024,1,1,"D"
46.75,10,"customer_service",0.02,93954,0,37.53,"E"
44.84,8,"customer_service",0.97,89366,0,23.21,"E"
46.83,9,"customer_service",0.28,93555,0,69.59,"A"
56.11,11,"customer_service",0.94,112142,0,76.18,"D"
47.21,15,"human_resources",1,94570,1,1,"A"
46.17,9,"human_resources",0.99,92320,1,1,"E"
42.07,8,"customer_service",0.91,84107,0,134.64,"C"
46.06,8,"customer_service",0.99,91513,0,142.21,"A"
38.73,11,"human_resources",0.65,77579,1,1,"C"
44.7,11,"it_support",0.32,89796,1,6.99,"B"
48.7,9,"human_resources",0.97,97729,0,1,"E"
40.83,12,"human_resources",0.07,81385,1,1,"B"
44.16,8,"human_resources",0.98,88617,1,1,"A"
49.08,8,"it_support",0.56,98050,0,9.09,"B"
46.08,5,"customer_service",0.54,91967,1,8.71,"C"
45.54,6,"customer_service",0.61,91078,0,17.78,"A"
36.66,3,"human_resources",0.84,73519,1,1,"D"
41.93,12,"human_resources",0.55,83717,1,1,"B"
45.91,7,"it_support",0.08,91595,0,5.58,"B"
41.25,3,"human_resources",0.7,82195,0,1,"B"
45.85,5,"it_support",0.75,91810,0,6.07,"E"
48.43,8,"human_resources",0.98,96849,0,1,"A"
44.35,8,"human_resources",0.28,88932,1,1,"D"
47.87,7,"customer_service",0.27,96199,0,2.06,"B"
51.6,9,"it_support",0.89,103217,1,0.4,"D"
49.81,6,"human_resources",0.18,99711,1,1,"A"
46.18,7,"customer_service",0.01,91700,0,29.79,"D"
49.88,9,"human_resources",1,99903,0,1,"A"
47.6,9,"human_resources",1,94975,1,1,"B"
44.89,6,"customer_service",0.59,89413,0,66.64,"C"
40.08,8,"customer_service",0.78,80280,0,23.51,"D"
45.41,13,"customer_service",0.71,90948,0,15.41,"E"
39.57,12,"it_support",0.83,79290,0,6.64,"C"
46.52,8,"human_resources",1,92955,0,1,"C"
44.18,9,"customer_service",0.11,88975,0,142.66,"A"
47.85,8,"customer_service",1,95054,0,48.53,"D"
49.63,12,"human_resources",1,98902,0,1,"A"
47.62,12,"human_resources",1,95103,1,1,"D"
42.68,7,"human_resources",0.92,85243,1,1,"E"
42.86,8,"customer_service",0.56,85941,0,92.6,"B"
40.84,8,"human_resources",1,81431,1,1,"C"
44.65,7,"human_resources",0.71,89639,1,1,"A"
45.58,5,"human_resources",1,91024,0,1,"D"
41.02,7,"human_resources",0.84,81717,0,1,"B"
47.73,9,"human_resources",1,95785,1,1,"A"
46.32,9,"human_resources",0.88,92120,0,1,"B"
42.34,8,"customer_service",0.03,84501,0,3.19,"C"
44.99,5,"it_support",0.21,89911,0,10.04,"A"
45.42,12,"customer_service",0.96,90311,0,31.25,"E"
43.79,16,"customer_service",0.75,87383,0,33.91,"B"
50.3,10,"it_support",0.8,100583,1,6.4,"B"
50.79,9,"it_support",0.31,101215,0,9.12,"B"
41.21,4,"customer_service",0.9,82331,0,62.98,"B"
47.02,13,"human_resources",0.01,94519,0,1,"D"
44.5,9,"human_resources",0.78,89073,1,1,"E"
45.34,11,"human_resources",0.76,91226,1,1,"B"
44.07,12,"human_resources",0.46,88771,1,1,"E"
49.45,11,"human_resources",0.03,98581,1,1,"B"
45.46,8,"customer_service",0.84,91242,0,120.71,"E"
47.86,16,"it_support",0.32,95464,0,3.1,"A"
45.45,3,"customer_service",0.72,91087,1,11.19,"A"
45.47,8,"human_resources",0.89,90988,1,1,"A"
47.36,12,"human_resources",0.98,93885,0,1,"C"
44.62,14,"human_resources",1,89814,1,1,"E"
51.69,8,"customer_service",0.19,103815,0,124.66,"C"
43.34,5,"human_resources",0.1,87088,1,1,"D"
45.8,8,"human_resources",0.91,91469,0,1,"D"
49.78,8,"it_support",1,99861,1,4.24,"B"
38.8,7,"customer_service",0.54,77514,0,48.49,"A"
43.83,7,"human_resources",0,87776,1,1,"B"
38.85,6,"human_resources",0.98,77644,0,1,"B"
